entity_id,created_by_user_id,user_id,name,username,email,web,description,description_alt,cuit,cuil,founded_date,employee_count,country,country_id,state,state_id,city,city_id,street,street_number,apartment,apartment_number,postal_code,phone,phone_alt,international_activity_code
2505,,1,MARIA LIDIA RODRIGUEZ Y HECTOR RODRIGUEZ SH,MARIA_LIDIA_RODRIGUEZ_Y_HECTOR_RODRIGUEZ_SH,info@mueblesrodriguez.com.ar,www.mueblesrodriguez.com.ar,"Fabricación de muebles y partes de muebles, principalmente de madera",,30707649670,,2001-06-20,11,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,PARANA,457,2,,1017,0-0,0-0,310010
2506,,1,AMOBLAMIENTOS AEME SRL,AMOBLAMIENTOS_AEME_SRL,hernanmorena@amoblamientosaeme.com.ar,www.amoblamientosaeme.com.ar,"Fabricación de muebles y partes de muebles, principalmente de madera",,30708162805,,2002-11-20,11,Argentina,1,Buenos Aires,3269,,,LIBERTAD,5151,,,1650,11-49434895,11-49411898,310010
2507,,1,SAN JERONIMO MUEBLES DE ARIEL ALCIDES ALBRECHT Y DIEGO BENITO FRANZEN SH,SAN_JERONIMO_MUEBLES_DE_ARIEL_ALCIDES_ALBRECHT_Y_DIEGO_BENITO_FRANZEN_SH,admin@sjmuebles.com.ar,www.sjmuebles.com.ar,"Fabricación de muebles y partes de muebles, principalmente de madera",,30708189193,,2003-01-05,11,Argentina,1,Santa Fe,2189,,,CORONEL DENIS,429,,,3011,3404-461168,0-0,310010
2508,,1,J C MULLER SA,J_C_MULLER_SA,,,"Fabricación de equipo médico y quirúrgico y de aparatos ortopédicos principalmente electrónicos y/o eléctricos (Incluye equipos de laboratorio, esterilizadores, paneles para observación de radiografías, tornos, etc.)","Reparación y mantenimiento de instrumentos médicos, ópticos y de precisión equipo fotográfico, aparatos para medir, ensayar o navegar relojes, excepto para uso personal o doméstico",30712229795,,2012-03-09,11,Argentina,1,Buenos Aires,3269,,,SAN LUIS,1526,,,1878,0-0,0-0,266010
2509,,1,ASTIVIA SA,ASTIVIA_SA,astivia_s_a_@hotmail.com,,Fabricación de carrocerías para vehículos automotores fabricación de remolques y semirremolques,"Fabricación de partes, piezas y accesorios para vehículos automotores y sus motores n.c.p.",30505421473,,1975-07-17,17,Argentina,1,Santa Fe,2189,,,AVDA BELGRANO,1972,,,2138,341-4942001,341-4941362,292000
2510,,1,PCM SRL,PCM_SRL,jof@pcmsrl.com.ar,www.pcmsrl.com.ar,Fabricación de productos metálicos para uso estructural,"Construcción de obras de ingeniería civil n.c.p. (Incluye los trabajos generales de construcción para la minería y la industria, de centrales eléctricas y nucleares, excavaciones de sepulturas, etc.)",30661184627,,1993-07-26,21,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,GUTIERREZ RICARDO,3314,5,15,1417,11-45025366,230-4498636,251102
2511,,1,KILINA SA,KILINA_SA,hermenegildaf@yahoo.com.ar,,"Fabricación de tejidos (telas) planos de algodón y sus mezclas, incluye hilanderías y tejedurías integradas",Producción y procesamiento de carne de aves,30658894559,,1993-02-11,11,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,LAMARCA EMILIO,351,,,1407,11-46379667,11-46379666,131202
2512,,1,TEC METAL SAIC,TEC_METAL_SAIC,atorralva@tec-metal.com.ar,www.tec-metal.com.ar,"Fabricación de productos plásticos en formas básicas y artículos de plástico n.c.p., excepto muebles",Fabricación de productos elaborados de metal n.c.p.,30502337048,,1961-06-16,51,Argentina,1,Buenos Aires,3269,,,AV ADER,230,,,1609,11-47639049,11-47652241,222090
2513,,1,DEALER SA,DEALER_SA,sanipartes@dealersrl.com.ar,www.dealersrl.com.ar,"Fabricación de productos plásticos en formas básicas y artículos de plástico n.c.p., excepto muebles",,30654722710,,1992-03-19,52,Argentina,1,Buenos Aires,3269,,,CALLE 47,0,,,1885,11-42703393,11-42703383,222090
2514,,1,PLASMARE SA,PLASMARE_SA,compras@plasmare.com.ar,www.plasmare.com.ar,Fabricación de envases plásticos,,30516272380,,1967-12-04,22,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,PERGAMINO,3450,PB,,1437,11-49188712,11-49184968,222010
2515,,1,EN P A ENVASES PLASTICOS ATERMICO SAICIFA,EN_P_A_ENVASES_PLASTICOS_ATERMICO_SAICIFA,admventas@enpaplasticos.com.ar,www.enpaplasticos.com.ar,Fabricación de envases plásticos,,30505334775,,1966-08-12,22,Argentina,1,Buenos Aires,3269,,,IGNACIO ARIETA,3875,,,1754,11-44823886,11-44418001,222010
2516,,1,IMPRESORA CONTABLE SA,IMPRESORA_CONTABLE_SA,Icsa@impresoracontable.com,www.impresoracontable.com,"Impresión n.c.p., excepto de diarios y revistas","Servicios de financiación y actividades financieras n.c.p. (Incluye actividades de inversión en acciones, títulos, la actividad de corredores de bolsa, securitización, mutuales financieras, etc.) (No incluye actividades financieras relacionadas con el otorgamiento de créditos)",30552434036,,1980-12-26,42,Argentina,1,Buenos Aires,3269,,,CALLE 52,0,,,1650,11-43285476,11-43285473,181109
2517,,1,DE ALOYSIO ARTES GRAFICAS SRL,DE_ALOYSIO_ARTES_GRAFICAS_SRL,mariana@dealoysiograf.com.ar,www.dealoysiograf.com.ar,"Impresión n.c.p., excepto de diarios y revistas",Servicios relacionados con la impresión,30707800832,,2001-08-13,42,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,CONCORDIA,1238,,,1407,11-46740680,11-46740254,181109
2518,,1,PETRO PARTS SA,PETRO_PARTS_SA,petroparts@sion.com,,Fabricación y reparación de locomotoras y de material rodante para transporte ferroviario,,30574742583,,1978-12-19,9,Argentina,1,Buenos Aires,3269,,,VENEZUELA,4328,,,1603,11-47091720,11-47091719,302000
2519,,1,ROLLOS UNIVERSAL SA,ROLLOS_UNIVERSAL_SA,enrique@rollosuniversal.com.ar,www.rollosuniversal.com.ar,Fabricación de artículos de papel y cartón n.c.p. (No incluye el papel de lija: 239900),"Impresión n.c.p., excepto de diarios y revistas",30708322896,,2003-02-27,11,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,IRALA,1661,,,1164,11-43032358,11-43032355,170990
2520,,1,COPISOL SRL,COPISOL_SRL,copisol@copisolsrl.com.ar,www.copisolsrl.com.ar,Fabricación de artículos de papel y cartón n.c.p. (No incluye el papel de lija: 239900),Fabricación de papel y cartón excepto envases,30552425231,,1973-03-19,11,Argentina,1,Buenos Aires,3269,,,QUIRNO COSTA,2053,,,1826,11-42675060,11-42675053,170990
2521,,1,LOGIMET SRL,LOGIMET_SRL,apotocnik@logimet.com.ar,www.logimet.com.ar,Fabricación de artículos de papel y cartón n.c.p. (No incluye el papel de lija: 239900),Servicios personales n.c.p.,30685466259,,1995-11-20,11,Argentina,1,Santa Fe,2189,PARQUE INDUSTRIAL,,AV LAS PALMERAS,1452,14,,2121,341-4823579,11-34148235,170990
2522,,1,AUDOOR SYSTEM SA,AUDOOR_SYSTEM_SA,info@audoorsystem.com.ar,www.audoorsystem.com.ar,"Industrias manufactureras n.c.p. (Incluye fabricación de paraguas, termos, pelucas, etc.)",,30711896372,,2011-03-04,18,Argentina,1,Buenos Aires,3269,,,GENERAL PAZ,161,,,1870,0-0,0-0,329090
2523,,1,FACUG SA,FACUG_SA,bernardolevitin@gmail.com,,"Confección de prendas de vestir n.c.p., excepto prendas de piel, cuero y de punto",,30709022233,,2004-11-16,17,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,SAN JOSE,1424,PB,,1136,11-43041642,11-43048763,141199
2524,,1,TEXTIL PRIMUS SRL,TEXTIL_PRIMUS_SRL,info@primus.com.ar,www.primus.com.ar,"Confección de prendas de vestir n.c.p., excepto prendas de piel, cuero y de punto",,30711522677,,2010-07-27,16,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,BELAUSTEGUI L DR,2647,,,1416,0-0,0-0,141199
2525,,1,TRANSPORTE LA GAVIOTA SRL,TRANSPORTE_LA_GAVIOTA_SRL,lagaviotatransporte@hotmail.com,,Elaboración de hormigón,Venta al por menor de combustible para vehículos automotores y motocicletas (Incluye la venta al por menor de productos lubricantes y refrigerantes),30708815957,,2004-06-01,14,Argentina,1,Santa Fe,2189,,,AREA INDUSTRIAL RUFINO LOTE 35,0,,,6100,0-0,0-0,239591
2526,,1,TEXTIL FIXER SRL,TEXTIL_FIXER_SRL,fixer_srl@yahoo.com.ar,,Acabado de productos textiles,,30692910369,,1998-01-22,12,Argentina,1,Buenos Aires,3269,,,ROQUE SIMONE,4646,,,1766,11-46526612,0-0,131300
2527,,1,INMEBA SRL,INMEBA_SRL,comerical@inmebasrl.com,www.inmebasrl.com,Fabricación de máquinas herramienta,Fabricación de productos elaborados de metal n.c.p.,30625787986,,1991-12-30,26,Argentina,1,Cordoba,838,LA HORTENCIA,,HOMERO,2045,,,5012,351-4520008,351-4519066,282200
2528,,1,ANSA SA,ANSA_SA,info@ansasrl.com.ar,www.ansasrl.com.ar,Fabricación de máquinas herramienta,Fabricación de herramientas manuales y sus accesorios,33708055269,,2005-07-04,26,Argentina,1,Santa Fe,2189,,,1 DE MAYO,2975,,,2121,341-4953732,341-4953674,282200
2529,,1,VAN DYKE GROUP SA,VAN_DYKE_GROUP_SA,info@purywater.com.ar,www.purywater.com.ar,Fabricación de productos textiles n.c.p.,"Venta al por mayor de prendas y accesorios de vestir n.c.p., excepto uniformes y ropa de trabajo",30711239819,,2009-07-07,17,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,WARNES AV 395,0,,,1414,11-48558900,11-48545313,139900
2530,,1,GUAYABERA SA,GUAYABERA_SA,administracion@guayaberasa.com.ar,www.guayaberasa.com.ar,"Confección de ropa de trabajo, uniformes y guardapolvos",Acabado de productos textiles,33608534429,,1982-04-21,57,Argentina,1,San Luis,143,,,CALLE 107 ENTRE,100,,,5700,266-4437360,11-49040381,141120
2531,,1,LUCCERINI BLGD INDUSTRIAS SRL,LUCCERINI_BLGD_INDUSTRIAS_SRL,luccerini@luccerini.com.ar,www.luccerini.com.ar,Fabricación de productos textiles n.c.p.,,30707021051,,1999-11-01,14,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,DONADO,1383,,,1427,11-45520237,11-43472019,139900
2532,,1,BRAWLEY SA,BRAWLEY_SA,brawley@ciudad.com.ar,,Fabricación de premoldeadas para la construcción,,30707604316,,2001-04-19,19,Argentina,1,Buenos Aires,3269,,,HIPOLITO IRIGOYEN,16264,,,1852,11-42995600,11-42992274,239592
2533,,1,DISEÑO Y EQUIPAMIENTOS SRL,DISEÑO_Y_EQUIPAMIENTOS_SRL,Mlaura@gruporassegna.com,www.gruporassegna.com,"Fabricación de muebles y partes de muebles, principalmente de madera",Venta al por mayor de muebles e instalaciones para oficinas,30708288353,,2003-03-18,9,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,LORETO VIRREY,2876,,,1426,11-48575545,11-48573900,310010
2534,,1,GASPARET HNOS SA,GASPARET_HNOS_SA,Info@gasparet-sa.com.ar,www.gasparet-sa.com.ar,"Fabricación de muebles y partes de muebles, principalmente de madera",,30547940705,,1972-12-11,8,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,TALCAHUANO,469,7,,1013,11-47623690,0-0,310010
2535,,1,PINOMAR SRL,PINOMAR_SRL,fabrica@pinomarsrl.com.ar,www.pinomarsrl.com.ar,"Fabricación de muebles y partes de muebles, principalmente de madera",,30708734167,,2004-03-19,8,Argentina,1,Buenos Aires,3269,,,ALVEAR,2132,,,1646,11-47456869,0-0,310010
2536,,1,CLEFER W FERRARI SA,CLEFER_W_FERRARI_SA,beatrizlferrari@hotmail.com,,"Fabricación de muebles y partes de muebles, principalmente de madera",Venta al por mayor de cristales y espejos,30504499053,,1973-03-01,8,Argentina,1,Santa Fe,2189,,,DEAN FUNES,2713,,,2000,341-4317336,0-0,310010
2537,,1,LA ARTESANAL SRL,LA_ARTESANAL_SRL,laartesanal@dat1.net.ar,www.dat1.net.ar,"Fabricación de muebles y partes de muebles, principalmente de madera",,30710611978,,2008-06-18,7,Argentina,1,Santa Fe,2189,,,GUEMES,555,,,2123,0-0,0-0,310010
2538,,1,IMWINKELRIED LUCIANO Y IMWINKELRIED RODOLFO,IMWINKELRIED_LUCIANO_Y_IMWINKELRIED_RODOLFO,placaresluciano@hotmail.com,,"Fabricación de muebles y partes de muebles, principalmente de madera",,30644033844,,1991-12-13,8,Argentina,1,Santa Fe,2189,,,IGNACIO FALCHINI,1045,,,3011,3404-460714,3404-460450,310010
2539,,1,LDI SA,LDI_SA,contacto@industriainterior.com.ar,www.industriainterior.com.ar,"Fabricación de muebles y partes de muebles, principalmente de madera","Venta al por menor de maderas y artículos de madera y corcho, excepto muebles",30712115617,,2011-07-18,8,Argentina,1,Cordoba,838,MARQUES DE SOBREMONT,,MONSENOR PABLO CABRERA,4780,,,5008,0-0,0-0,310010
2540,,1,VICTOR H CALDARONI SRL,VICTOR_H_CALDARONI_SRL,crisfioti@hotmail.com,,"Fabricación de calzado de cuero, excepto calzado deportivo y ortopédico",,30709587419,,2006-02-13,4,Argentina,1,Buenos Aires,3269,,,POZOS,1267,,,1752,11-46526377,0-0,152011
2541,,1,PRINTES SRL,PRINTES_SRL,administracion@serma.net,www.serma.net,"Fabricación de calzado de cuero, excepto calzado deportivo y ortopédico",Servicios de publicidad n.c.p.,30708589418,,2003-04-29,3,Argentina,1,Cordoba,838,,,ANDRES PINERO,6420,,,5147,3543-444769,3543-443255,152011
2542,,1,PREMOLDEADOS NORTE SRL,PREMOLDEADOS_NORTE_SRL,administracion@premoldeadosnorte.com,www.premoldeadosnorte.com,Fabricación de premoldeadas para la construcción,"Venta al por mayor de artículos de loza, cerámica y porcelana de uso en construcción",30713697105,,2012-09-05,20,Argentina,1,Buenos Aires,3269,,,JUAN BAUTISTA ALBERDI,357,,,1648,0-0,0-0,239592
2543,,1,TORNERIA EL PAMPEANO SRL,TORNERIA_EL_PAMPEANO_SRL,aliciatemis@copelnet.com.ar,www.copelnet.com.ar,Fabricación de productos metálicos de tornería y/o matricería,Fabricación de maquinaria y equipo de uso especial n.c.p.,30672617452,,1997-09-12,61,Argentina,1,Neuquen,2706,,,ELORDI,343,,,8322,299-4966107,0-0,259993
2544,,1,LA GRECA HOME SRL,LA_GRECA_HOME_SRL,info@lagrecahome.com,www.lagrecahome.com,Fabricación de carpintería metálica,"Instalaciones de carpintería, herrería de obra y artística (Incluye instalación de puertas y ventanas, carpintería metálica y no metálica, etc.)",30714806978,,2014-12-15,14,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,BATLLE Y ORDONEZ J,5959,,,1439,0-0,0-0,251101
2545,,1,ESTUDIO TECNICO INDUSTRIAL SRL,ESTUDIO_TECNICO_INDUSTRIAL_SRL,Contable@etisrl.com.ar,www.etisrl.com.ar,Fabricación de maquinaria y equipo de uso especial n.c.p.,,30559414820,,2021-12-17,36,Argentina,1,Cordoba,838,LAS PLAYAS,,CANADA Y VENEZUELA,0,,,5900,0-0,0-0,282909
2546,,1,IMP ARGENTINA SRL,IMP_ARGENTINA_SRL,info@plaul.com.ar,www.plaul.com.ar,Fabricación de maquinaria y equipo de uso especial n.c.p.,Fabricación de productos metálicos de tornería y/o matricería,30708461985,,2003-05-19,35,Argentina,1,Buenos Aires,3269,,,YATAY,3321,,,1824,11-42184621,11-42082483,282909
2547,,1,QUINTEROS ALUMINIO SRL,QUINTEROS_ALUMINIO_SRL,fernando@quinterosaluminio.com,www.quinterosaluminio.com,Fabricación de carpintería metálica,Fabricación de productos elaborados de metal n.c.p.,30711610789,,2010-03-21,16,Argentina,1,Neuquen,2706,PROGRESO,,ING CIPOLLETTI,75,,,8300,0-0,0-0,251101
2548,,1,RADIO ELECTRON SA,RADIO_ELECTRON_SA,compras@radioelectron.com,www.radioelectron.com,Fabricación de equipo eléctrico n.c.p.,Venta al por mayor de artículos de iluminación,30562825335,,0--,52,Argentina,1,Cordoba,838,,,CABRERA,726,,,5800,358-4636662,358-4637737,279000
2549,,1,BREMOT SA,BREMOT_SA,administracion@bremot.com.ar,www.bremot.com.ar,Fabricación de artículos de papel y cartón n.c.p. (No incluye el papel de lija: 239900),,30708768150,,2002-09-27,7,Argentina,1,Buenos Aires,3269,,,SARGENTO CABRAL,4140,,,1752,11-46553679,0-0,170990
2550,,1,MEGA ALUMINIO Y PVC SRL,MEGA_ALUMINIO_Y_PVC_SRL,info@mega-aberturas.com.ar,www.mega-aberturas.com.ar,Fabricación de carpintería metálica,"Instalaciones de carpintería, herrería de obra y artística (Incluye instalación de puertas y ventanas, carpintería metálica y no metálica, etc.)",30715318489,,2015-10-26,10,Argentina,1,Buenos Aires,3269,,,AV PTE PERON,2920,,,1706,0-0,0-0,251101
2551,,1,METALURGICA FR SRL,METALURGICA_FR_SRL,ferrussian2015@gmail.com,,Fabricación de carpintería metálica,"Venta al por menor de aberturas (Incluye puertas, ventanas, cortinas de enrollar de PVC, madera, aluminio, puertas corredizas, frentes de placarás, etc.)",33715585079,,2016-06-28,10,Argentina,1,Entre Ríos,337,,,AVENIDA DE LAS AMERICAS,5435,,,3100,0-0,0-0,251101
2552,,1,INTERIEUR FORMA SA,INTERIEUR_FORMA_SA,acicero@interieurforma.com.ar,www.interieurforma.com.ar,"Fabricación de muebles y partes de muebles, principalmente de madera",Venta al por mayor de mercancías n.c.p.,30529923461,,1963-11-23,108,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,MOREAU DE JUSTO A AV 140,0,2,,1107,11-43122106,11-43122117,310010
2553,,1,LATTINA SRL,LATTINA_SRL,sebastian.migliori@eltete.com.ar,www.eltete.com.ar,Fabricación de artículos de papel y cartón n.c.p. (No incluye el papel de lija: 239900),Fabricación de maquinaria y equipo de uso especial n.c.p.,30709180335,,2005-04-05,8,Argentina,1,Santa Fe,2189,,,LAINEZ,809,,,2322,3493-426648,3493-425698,170990
2554,,1,DVR SA,DVR_SA,dvraluminios@arnet.com.ar,,Fabricación de carpintería metálica,Fabricación de carpintería metálica,30710014805,,2006-12-05,10,Argentina,1,Cordoba,838,,,VINA DEL MAR,4726,,,5016,0-0,0-0,251101
2555,,1,ENVASES PLASTICOS LAGO SA,ENVASES_PLASTICOS_LAGO_SA,ventas@plasticoslago.com.ar,www.plasticoslago.com.ar,Fabricación de envases plásticos,"Servicios inmobiliarios realizados por cuenta propia, con bienes urbanos propios o arrendados n.c.p.",30709499382,,2005-05-16,50,Argentina,1,Buenos Aires,3269,,,CROVARA,3228,,,1766,11-46997257,0-0,222010
2556,,1,NUVA SACIFI,NUVA_SACIFI,carlos.vadra@nuva.com.ar,www.nuva.com.ar,Fabricación de envases plásticos,Venta al por mayor de máquinas y equipo de control y seguridad,30520239746,,1967-07-27,49,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,SUAREZ JOSE LEON,2610,,,1440,11-46878539,11-46878409,222010
2557,,1,INGENIERO HECTOR CASTELLANO SRL,INGENIERO_HECTOR_CASTELLANO_SRL,auditoria@incast.com.ar,www.incast.com.ar,"Fabricación de maquinaria y equipo de elevación y manipulación (Incluye la fabricación de ascensores, escaleras mecánicas, montacargas, etc.)","Venta al por menor de artículos nuevos n.c.p. (Incluye la venta realizada en casas de regalos, de artesanías, pelucas, de artículos religiosos -santerías-, recarga de matafuegos, etc.)",30626783518,,1987-11-25,68,Argentina,1,Cordoba,838,,,INDEPENDENCIA,1089,,,5000,351-4693373,351-4608425,281600
2558,,1,SHI SISTEMA HIGIENE INSTITUCIONAL SA,SHI_SISTEMA_HIGIENE_INSTITUCIONAL_SA,Info@shisa.com.ar,www.shisa.com.ar,Fabricación de artículos de papel y cartón de uso doméstico e higiénico sanitario,Venta al por mayor de materiales y productos de limpieza,30708096055,,2002-10-01,11,Argentina,1,Buenos Aires,3269,,,PANAMA,4238,,,1605,11-47219055,11-47623166,170910
2559,,1,SONNOS SA,SONNOS_SA,andrea.c@sonnosweb.com,www.sonnosweb.com,"Fabricación de artículos de deporte (Incluye equipos de deporte para gimnasia y campos de juegos, equipos de pesca y camping, etc., excepto indumentaria deportiva: 141040)","Venta al por mayor de artículos de esparcimiento y deportes (Incluye embarcaciones deportivas, armas y municiones, equipos de pesca, piletas de natación de lona o plástico, etc.)",30709172715,,2005-02-18,44,Argentina,1,Buenos Aires,3269,,,FLORENCIO VARELA,1759,,,1704,0-0,0-0,323001
2560,,1,IMDAL SRL,IMDAL_SRL,carlosmehl@hotmail.com,,Fabricación de productos elaborados de metal n.c.p.,,30517125985,,0--,7,Argentina,1,Buenos Aires,3269,,,MINISTRO COMBET,1058,,,1653,11-47291569,11-47292994,259999
2561,,1,SELLOS FRALUGA SA,SELLOS_FRALUGA_SA,sellosfraluga@yahoo.com.ar,,Fabricación de productos elaborados de metal n.c.p.,,30708209135,,2002-11-28,7,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,CARHUE,2255,,,1440,11-46874535,11-46878804,259999
2562,,1,INCON SA,INCON_SA,info@incon.com.ar,www.incon.com.ar,"Fabricación de maquinaria y equipo de uso general n.c.p. (Incluye la fabricación de equipos de aire acondicionado, matafuegos, etc.)",,30516026517,,1966-10-27,25,Argentina,1,Buenos Aires,3269,,,LEANDRO N ALEM,323,,,1876,11-42592651,11-42521262,281900
2563,,1,ABYPER SA,ABYPER_SA,abype@datamarkets.com.ar,www.datamarkets.com.ar,"Fabricación de maquinaria y equipo de uso general n.c.p. (Incluye la fabricación de equipos de aire acondicionado, matafuegos, etc.)",Reparación y mantenimiento de máquinas y equipo n.c.p.,30696112890,,1998-10-07,26,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,BARCO CENTENERA,3115,,,1437,11-49194099,11-49193510,281900
2564,,1,METALURGICA ED MA SRL,METALURGICA_ED_MA_SRL,info@edma.com.ar,www.edma.com.ar,"Fabricación de partes, piezas y accesorios para vehículos automotores y sus motores n.c.p.",Cultivo de maíz,30709110175,,2005-02-08,27,Argentina,1,Cordoba,838,,,INTENDENTE LOINAS,1841,,,2580,0-0,0-0,293090
2565,,1,ZANIN SRL,ZANIN_SRL,alina@zanin.com.ar,www.zanin.com.ar,Curtido y terminación de cueros,,30668971837,,2008-09-01,12,Argentina,1,Cordoba,838,,,JUAN DOMINGO PERON,684,,,2189,3467-401015,0-421015,151100
2566,,1,PFISTERER SA,PFISTERER_SA,nlandroni@pfisterer.com.ar,www.pfisterer.com.ar,Fabricación de equipo eléctrico n.c.p.,"Construcción, reforma y reparación de redes distribución de electricidad, gas, agua, telecomunicaciones y de otros servicios públicos",30693313585,,1997-11-14,57,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,VELEZ SARSFIELD AV 464,0,,,1281,11-43047358,11-43047349,279000
